CustomerID,Gender,SeniorCitizen,tenure,PhoneService,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-01607,Male,0,50,Yes,DSL,Two year,Bank transfer (automatic),88.96,4406.12,No
CUST-01608,Male,0,40,No,DSL,Two year,Electronic check,55.94,2170.4,No
CUST-01609,Male,0,44,No,No,One year,Electronic check,104.97,3965.49,No
CUST-01610,Male,0,2,Yes,No,One year,Credit card (automatic),57.34,106.31,No
CUST-01611,Male,0,44,No,DSL,Two year,Electronic check,119.45,4960.95,No
CUST-01612,Male,0,14,Yes,No,Month-to-month,Electronic check,61.17,824.13,Yes
CUST-01613,Male,1,65,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),80.6,5169.82,No
CUST-01614,Male,0,50,Yes,Fiber optic,One year,Mailed check,100.32,4820.66,No
CUST-01615,Male,0,37,Yes,Fiber optic,One year,Bank transfer (automatic),79.03,2609.51,No
CUST-01616,Female,0,56,No,Fiber optic,Two year,Mailed check,114.26,5885.72,No
CUST-01617,Male,1,14,Yes,No,Two year,Electronic check,96.74,1340.84,No
CUST-01618,Female,0,8,Yes,Fiber optic,One year,Bank transfer (automatic),57.01,422.65,No
CUST-01619,Female,0,49,Yes,Fiber optic,Two year,Mailed check,105.32,5056.88,No
CUST-01620,Male,1,20,Yes,DSL,One year,Electronic check,65.64,1213.95,No
CUST-01621,Male,0,40,No,Fiber optic,Month-to-month,Credit card (automatic),59.53,2157.23,No
CUST-01622,Female,0,41,No,No,One year,Credit card (automatic),75.59,3057.69,No
CUST-01623,Female,0,29,No,Fiber optic,One year,Bank transfer (automatic),88.86,2199.12,No
CUST-01624,Female,0,45,Yes,Fiber optic,One year,Bank transfer (automatic),114.73,5017.39,No
CUST-01625,Male,0,58,No,Fiber optic,Two year,Credit card (automatic),77.81,4239.24,No
CUST-01626,Male,1,3,No,DSL,Month-to-month,Mailed check,32.51,94.45,Yes
CUST-01627,Female,0,51,No,Fiber optic,Two year,Electronic check,91.12,4491.52,No
CUST-01628,Female,0,50,Yes,No,Two year,Credit card (automatic),56.65,2793.18,No
CUST-01629,Female,0,30,Yes,DSL,One year,Bank transfer (automatic),46.62,1310.69,No
CUST-01630,Female,0,54,No,DSL,One year,Bank transfer (automatic),115.06,6047.11,No
CUST-01631,Male,1,5,No,No,Month-to-month,Electronic check,78.83,387.43,No
CUST-01632,Male,0,21,Yes,DSL,One year,Credit card (automatic),97.18,1873.93,No
CUST-01633,Male,0,63,Yes,Fiber optic,One year,Mailed check,39.95,2352.43,No
CUST-01634,Female,0,17,No,Fiber optic,Two year,Electronic check,108.76,1583.97,No
CUST-01635,Female,0,55,Yes,DSL,Month-to-month,Bank transfer (automatic),78.49,4082.78,No
CUST-01636,Female,0,33,No,DSL,Two year,Mailed check,88.58,2613.0,No
CUST-01637,Female,0,45,Yes,No,One year,Electronic check,24.22,996.96,No
CUST-01638,Female,0,7,Yes,DSL,One year,Mailed check,23.16,145.77,No
CUST-01639,Female,1,7,No,No,Month-to-month,Mailed check,21.84,138.77,No
CUST-01640,Male,0,35,No,DSL,Month-to-month,Bank transfer (automatic),33.55,1008.01,No
CUST-01641,Female,0,71,No,No,Month-to-month,Credit card (automatic),66.72,4682.06,Yes
CUST-01642,Male,1,68,No,DSL,One year,Credit card (automatic),119.43,7685.15,Yes
CUST-01643,Female,0,56,Yes,Fiber optic,Month-to-month,Electronic check,68.34,3337.28,Yes
CUST-01644,Male,0,13,No,Fiber optic,One year,Electronic check,60.64,719.16,No
CUST-01645,Male,1,22,Yes,No,Two year,Mailed check,96.15,1846.59,No
CUST-01646,Male,1,13,Yes,No,Month-to-month,Mailed check,43.76,485.33,No
CUST-01647,Male,0,63,No,DSL,Two year,Bank transfer (automatic),75.06,4652.85,No
CUST-01648,Female,0,34,Yes,Fiber optic,Two year,Mailed check,89.63,2728.35,No
CUST-01649,Female,1,15,Yes,No,One year,Bank transfer (automatic),87.06,1201.51,No
CUST-01650,Male,0,12,Yes,DSL,One year,Mailed check,42.25,506.08,No
CUST-01651,Male,1,50,No,No,Two year,Credit card (automatic),28.21,1360.58,No
CUST-01652,Male,0,72,Yes,No,Two year,Electronic check,65.95,4305.72,No
CUST-01653,Male,0,68,No,No,Month-to-month,Mailed check,73.52,4946.82,Yes
CUST-01654,Male,0,51,Yes,Fiber optic,Two year,Electronic check,86.54,4062.74,No
CUST-01655,Female,0,12,No,DSL,Month-to-month,Electronic check,115.88,1258.24,Yes
CUST-01656,Female,0,71,Yes,Fiber optic,Month-to-month,Electronic check,63.85,4120.98,No
CUST-01657,Male,0,66,Yes,DSL,Month-to-month,Mailed check,58.96,3503.4,Yes
CUST-01658,Female,0,24,No,DSL,Month-to-month,Bank transfer (automatic),35.96,767.84,Yes
CUST-01659,Male,0,56,Yes,DSL,Two year,Credit card (automatic),112.63,6217.6,No
CUST-01660,Male,0,50,Yes,Fiber optic,Two year,Credit card (automatic),90.1,4016.73,No
CUST-01661,Female,0,38,No,Fiber optic,One year,Electronic check,41.94,1547.13,No
CUST-01662,Male,1,45,Yes,Fiber optic,One year,Electronic check,27.71,1092.62,No
CUST-01663,Female,1,68,Yes,DSL,Two year,Electronic check,69.44,4092.24,No
CUST-01664,Male,0,8,No,Fiber optic,One year,Mailed check,108.87,830.59,No
CUST-01665,Female,0,24,Yes,No,Two year,Bank transfer (automatic),51.59,1057.22,No
CUST-01666,Male,1,69,Yes,DSL,One year,Credit card (automatic),95.63,6409.48,No
CUST-01667,Female,1,62,Yes,Fiber optic,Two year,Mailed check,25.12,1487.89,No
CUST-01668,Female,0,24,Yes,DSL,Two year,Credit card (automatic),101.73,2094.88,No
CUST-01669,Male,0,13,Yes,Fiber optic,One year,Mailed check,21.66,248.06,No
CUST-01670,Female,0,16,No,DSL,Two year,Mailed check,103.72,1469.78,No
CUST-01671,Male,0,67,Yes,No,Month-to-month,Electronic check,79.41,4705.78,No
CUST-01672,Female,0,70,Yes,No,One year,Mailed check,71.95,4897.82,No
CUST-01673,Male,0,19,Yes,No,Month-to-month,Bank transfer (automatic),105.34,1853.59,No
CUST-01674,Male,1,55,No,DSL,One year,Credit card (automatic),48.17,2537.29,No
CUST-01675,Male,0,9,Yes,No,One year,Mailed check,38.82,324.41,No
CUST-01676,Male,0,33,No,Fiber optic,One year,Bank transfer (automatic),73.72,2302.9,No
CUST-01677,Female,0,27,Yes,DSL,Month-to-month,Mailed check,46.02,1063.88,Yes
CUST-01678,Female,0,14,No,DSL,Two year,Mailed check,64.37,900.72,No
CUST-01679,Female,0,56,No,Fiber optic,Month-to-month,Bank transfer (automatic),48.74,2657.36,No
CUST-01680,Male,1,64,No,No,One year,Credit card (automatic),53.06,3368.32,No
CUST-01681,Male,0,25,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),32.94,758.23,Yes
CUST-01682,Female,1,67,Yes,DSL,Month-to-month,Electronic check,76.91,4990.48,No
CUST-01683,Male,0,45,No,DSL,One year,Electronic check,87.79,3401.39,No
CUST-01684,Male,0,36,Yes,Fiber optic,Two year,Bank transfer (automatic),54.12,1831.21,No
CUST-01685,Female,0,9,No,DSL,Two year,Credit card (automatic),105.01,937.24,Yes
CUST-01686,Male,0,35,Yes,Fiber optic,One year,Mailed check,105.83,3616.99,No
CUST-01687,Female,0,63,Yes,Fiber optic,Two year,Bank transfer (automatic),111.24,6679.66,No
CUST-01688,Female,0,21,Yes,DSL,Two year,Mailed check,92.59,1933.8,No
CUST-01689,Male,0,53,Yes,Fiber optic,Month-to-month,Electronic check,94.28,4526.67,No
CUST-01690,Male,1,45,No,Fiber optic,One year,Mailed check,55.6,2283.74,No
CUST-01691,Male,0,40,Yes,Fiber optic,Month-to-month,Electronic check,43.0,1607.16,Yes
CUST-01692,Male,0,55,No,DSL,Month-to-month,Credit card (automatic),51.63,2533.76,No
CUST-01693,Female,0,63,No,DSL,Month-to-month,Bank transfer (automatic),63.26,3744.93,No
CUST-01694,Female,0,67,Yes,No,One year,Credit card (automatic),115.53,7266.33,No
CUST-01695,Male,0,30,No,DSL,Month-to-month,Credit card (automatic),20.54,581.62,No
CUST-01696,Male,0,70,No,Fiber optic,Month-to-month,Mailed check,92.69,6224.41,No
CUST-01697,Female,0,58,No,No,Two year,Bank transfer (automatic),108.62,5510.3,No
CUST-01698,Male,1,70,No,DSL,Month-to-month,Electronic check,102.15,6152.86,Yes
CUST-01699,Male,0,43,Yes,Fiber optic,Two year,Credit card (automatic),114.58,4211.6,No
CUST-01700,Female,1,63,No,DSL,Two year,Credit card (automatic),44.13,2378.1,No
CUST-01701,Male,0,24,No,Fiber optic,One year,Mailed check,36.5,813.77,No
CUST-01702,Male,1,24,Yes,DSL,Two year,Electronic check,42.31,885.49,No
CUST-01703,Female,0,69,Yes,DSL,Month-to-month,Mailed check,77.39,4737.47,No
CUST-01704,Female,1,3,Yes,No,One year,Electronic check,55.16,156.57,Yes
CUST-01705,Female,1,18,No,Fiber optic,One year,Credit card (automatic),44.32,786.1,Yes
CUST-01706,Female,0,35,Yes,No,Two year,Bank transfer (automatic),39.75,1347.66,No
CUST-01707,Male,0,52,Yes,DSL,One year,Bank transfer (automatic),103.95,5377.92,No
CUST-01708,Male,0,1,No,No,Month-to-month,Mailed check,47.24,40.86,Yes
CUST-01709,Male,0,32,No,DSL,Month-to-month,Bank transfer (automatic),94.49,2947.12,No
CUST-01710,Male,1,12,No,DSL,Month-to-month,Electronic check,33.61,363.63,Yes
CUST-01711,Male,1,45,Yes,No,One year,Credit card (automatic),61.61,2530.25,No
CUST-01712,Male,0,61,Yes,Fiber optic,One year,Mailed check,39.51,2383.09,No
CUST-01713,Male,0,45,No,Fiber optic,Month-to-month,Bank transfer (automatic),94.21,3875.71,Yes
CUST-01714,Male,0,8,Yes,Fiber optic,One year,Electronic check,81.13,581.56,No
CUST-01715,Female,0,48,Yes,DSL,Month-to-month,Mailed check,75.49,3280.44,No
CUST-01716,Female,0,43,No,No,One year,Credit card (automatic),63.47,2545.84,No
CUST-01717,Male,0,60,Yes,Fiber optic,One year,Credit card (automatic),115.75,6278.86,No
CUST-01718,Male,0,11,Yes,No,Month-to-month,Electronic check,95.48,944.39,Yes
CUST-01719,Female,0,4,Yes,DSL,Month-to-month,Bank transfer (automatic),68.27,238.88,No
CUST-01720,Male,0,59,Yes,DSL,Month-to-month,Electronic check,33.67,1743.81,No
CUST-01721,Female,1,39,No,No,Month-to-month,Mailed check,116.49,4540.95,No
CUST-01722,Female,0,28,Yes,DSL,Two year,Credit card (automatic),48.88,1300.78,No
CUST-01723,Male,1,29,No,Fiber optic,Two year,Credit card (automatic),51.54,1292.78,No
CUST-01724,Female,0,66,No,No,Two year,Credit card (automatic),110.99,6877.38,No
CUST-01725,Male,0,41,No,DSL,One year,Mailed check,52.36,2062.03,No
CUST-01726,Male,0,54,Yes,DSL,One year,Mailed check,112.96,5449.23,No
CUST-01727,Female,0,72,No,Fiber optic,Two year,Bank transfer (automatic),95.68,6610.59,No
CUST-01728,Female,0,47,Yes,Fiber optic,Two year,Mailed check,94.65,4372.24,Yes
CUST-01729,Male,1,7,Yes,No,One year,Credit card (automatic),30.09,209.25,No
CUST-01730,Male,1,43,No,DSL,One year,Bank transfer (automatic),47.16,1725.75,No
CUST-01731,Female,1,33,Yes,Fiber optic,One year,Electronic check,67.41,2132.93,No
CUST-01732,Male,0,13,No,Fiber optic,Month-to-month,Bank transfer (automatic),102.41,1179.0,Yes
CUST-01733,Female,0,63,Yes,No,One year,Bank transfer (automatic),87.66,4797.31,No
CUST-01734,Male,0,32,Yes,Fiber optic,Month-to-month,Credit card (automatic),58.08,1642.48,Yes
CUST-01735,Female,1,67,Yes,Fiber optic,One year,Bank transfer (automatic),24.12,1525.57,No
CUST-01736,Female,1,40,Yes,Fiber optic,One year,Mailed check,83.47,2944.63,No
CUST-01737,Female,1,54,Yes,No,Two year,Electronic check,57.6,2668.97,No
CUST-01738,Male,0,34,Yes,DSL,Two year,Electronic check,55.88,1796.65,No
CUST-01739,Male,0,10,Yes,DSL,Two year,Mailed check,89.81,855.81,No
CUST-01740,Male,0,61,No,No,Two year,Credit card (automatic),39.12,2288.51,No
CUST-01741,Female,1,52,No,No,One year,Electronic check,75.2,3865.65,No
CUST-01742,Male,0,26,Yes,No,Two year,Bank transfer (automatic),102.28,2634.6,No
CUST-01743,Male,0,63,Yes,Fiber optic,Month-to-month,Mailed check,34.03,1916.66,No
CUST-01744,Female,1,30,Yes,No,One year,Mailed check,47.94,1430.23,No
CUST-01745,Female,0,41,Yes,Fiber optic,One year,Mailed check,101.58,4075.67,No
CUST-01746,Male,0,67,Yes,DSL,Month-to-month,Bank transfer (automatic),48.13,2940.88,No
CUST-01747,Female,0,2,Yes,Fiber optic,Month-to-month,Mailed check,31.17,59.73,Yes
CUST-01748,Male,0,42,No,No,Month-to-month,Bank transfer (automatic),88.96,3379.58,Yes
CUST-01749,Female,0,39,No,Fiber optic,One year,Electronic check,35.92,1357.03,Yes
CUST-01750,Male,0,33,Yes,No,One year,Electronic check,82.94,2613.47,Yes
CUST-01751,Female,0,14,No,Fiber optic,One year,Bank transfer (automatic),40.29,506.66,No
CUST-01752,Female,0,20,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),69.17,1330.4,Yes
CUST-01753,Male,1,23,Yes,Fiber optic,Month-to-month,Credit card (automatic),119.15,2497.96,No
CUST-01754,Male,0,70,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),75.33,4540.81,Yes
CUST-01755,Male,1,10,No,DSL,Month-to-month,Electronic check,100.36,920.69,Yes
CUST-01756,Male,0,61,No,DSL,One year,Bank transfer (automatic),74.4,4059.04,No
CUST-01757,Male,0,23,No,DSL,Month-to-month,Credit card (automatic),119.58,2538.41,No
CUST-01758,Male,0,61,No,Fiber optic,Two year,Bank transfer (automatic),75.7,4315.23,No
CUST-01759,Male,0,9,No,DSL,Month-to-month,Credit card (automatic),83.06,694.27,Yes
CUST-01760,Female,0,58,No,DSL,Two year,Mailed check,107.98,5613.26,No
CUST-01761,Male,0,6,Yes,No,Month-to-month,Mailed check,80.34,447.43,Yes
CUST-01762,Male,0,20,No,Fiber optic,Two year,Bank transfer (automatic),69.62,1244.56,No
CUST-01763,Female,0,38,Yes,DSL,One year,Mailed check,58.29,2042.57,No
CUST-01764,Male,0,10,No,No,Month-to-month,Electronic check,114.9,1040.82,No
CUST-01765,Female,1,21,Yes,No,One year,Electronic check,39.54,805.16,No
CUST-01766,Male,0,30,Yes,DSL,Two year,Mailed check,34.81,1034.7,No
CUST-01767,Female,0,37,Yes,DSL,One year,Bank transfer (automatic),56.16,1772.24,Yes
CUST-01768,Male,0,21,No,DSL,Two year,Mailed check,47.82,861.7,No
CUST-01769,Female,0,29,No,No,One year,Mailed check,63.89,1696.68,No
CUST-01770,Female,0,30,No,Fiber optic,Month-to-month,Credit card (automatic),95.77,2525.65,Yes
CUST-01771,Male,1,68,No,Fiber optic,One year,Credit card (automatic),29.04,1925.65,No
CUST-01772,Male,0,57,No,DSL,One year,Electronic check,34.5,1836.04,No
CUST-01773,Male,0,12,No,Fiber optic,Month-to-month,Credit card (automatic),50.4,557.96,No
CUST-01774,Female,0,52,Yes,Fiber optic,Month-to-month,Electronic check,90.62,4229.74,No
CUST-01775,Male,0,4,Yes,DSL,One year,Electronic check,71.9,275.79,No
CUST-01776,Female,1,14,No,No,One year,Credit card (automatic),89.61,1177.61,No
CUST-01777,Female,0,29,No,Fiber optic,Two year,Electronic check,30.07,813.95,No
CUST-01778,Female,1,55,Yes,No,One year,Electronic check,104.76,4955.73,No
CUST-01779,Male,1,56,Yes,DSL,Two year,Credit card (automatic),69.23,3778.11,No
CUST-01780,Male,0,19,No,Fiber optic,Month-to-month,Bank transfer (automatic),85.47,1469.47,No
CUST-01781,Female,0,48,Yes,No,Two year,Electronic check,114.02,4979.54,No
CUST-01782,Female,0,11,No,No,Two year,Electronic check,58.05,617.81,No
CUST-01783,Female,1,15,No,Fiber optic,Month-to-month,Bank transfer (automatic),89.77,1268.75,No
CUST-01784,Male,0,49,No,DSL,Two year,Electronic check,77.13,3377.11,No
CUST-01785,Female,1,72,Yes,DSL,Two year,Credit card (automatic),39.64,2705.99,No
CUST-01786,Female,0,60,Yes,No,Two year,Bank transfer (automatic),22.19,1152.92,No
CUST-01787,Female,0,35,Yes,DSL,Month-to-month,Mailed check,108.45,3762.69,Yes
CUST-01788,Female,0,38,No,No,Two year,Electronic check,93.05,3213.67,No
CUST-01789,Female,0,19,No,Fiber optic,Month-to-month,Credit card (automatic),110.43,2085.99,Yes
CUST-01790,Male,1,1,Yes,Fiber optic,Month-to-month,Electronic check,92.43,86.19,Yes
CUST-01791,Male,0,56,No,DSL,Month-to-month,Electronic check,59.69,3026.06,No
CUST-01792,Female,0,59,Yes,DSL,Month-to-month,Mailed check,52.36,2737.88,No
CUST-01793,Female,0,72,No,No,Two year,Credit card (automatic),102.05,6866.7,No
CUST-01794,Male,0,63,No,DSL,Two year,Credit card (automatic),34.9,1967.36,No
CUST-01795,Male,0,5,Yes,No,One year,Electronic check,46.94,231.54,Yes
CUST-01796,Male,0,1,No,No,One year,Credit card (automatic),96.71,95.86,No
CUST-01797,Male,0,23,Yes,DSL,Month-to-month,Bank transfer (automatic),118.46,2431.81,Yes
CUST-01798,Male,0,52,No,No,Month-to-month,Mailed check,67.18,3416.54,No
CUST-01799,Male,0,19,Yes,DSL,Two year,Bank transfer (automatic),69.69,1283.08,No
CUST-01800,Male,0,4,No,No,One year,Mailed check,111.47,386.0,No
CUST-01801,Female,0,4,No,No,One year,Bank transfer (automatic),98.98,383.49,Yes
CUST-01802,Female,1,64,No,Fiber optic,One year,Electronic check,48.01,2865.99,No
CUST-01803,Female,0,22,No,DSL,Two year,Mailed check,39.0,831.09,No
CUST-01804,Female,0,36,Yes,Fiber optic,One year,Credit card (automatic),115.98,3607.6,No
CUST-01805,Male,0,7,No,DSL,One year,Bank transfer (automatic),116.77,744.71,No
CUST-01806,Female,0,56,Yes,DSL,Month-to-month,Electronic check,86.84,4724.79,Yes
CUST-01807,Female,0,7,No,No,Two year,Credit card (automatic),65.63,402.81,No
CUST-01808,Male,0,49,No,DSL,Month-to-month,Electronic check,76.1,3431.88,No
CUST-01809,Female,0,9,Yes,No,Month-to-month,Bank transfer (automatic),100.53,893.64,Yes
CUST-01810,Female,0,1,Yes,No,One year,Bank transfer (automatic),86.44,83.81,No
CUST-01811,Female,0,63,No,No,One year,Electronic check,37.29,2094.52,No
CUST-01812,Male,0,68,No,Fiber optic,Month-to-month,Electronic check,106.15,6751.98,Yes
CUST-01813,Female,0,27,Yes,No,Month-to-month,Electronic check,64.29,1717.89,No
CUST-01814,Female,0,26,Yes,DSL,One year,Credit card (automatic),48.16,1092.16,No
CUST-01815,Female,1,60,No,No,One year,Electronic check,85.61,4962.0,No
CUST-01816,Female,0,64,No,DSL,Month-to-month,Electronic check,25.73,1527.57,No
CUST-01817,Female,0,34,Yes,DSL,Two year,Mailed check,34.3,1076.89,No
CUST-01818,Male,0,13,No,DSL,One year,Credit card (automatic),62.12,793.46,Yes
CUST-01819,Female,1,35,No,Fiber optic,One year,Electronic check,42.21,1317.98,No
CUST-01820,Male,0,62,No,DSL,One year,Mailed check,27.95,1603.09,No
CUST-01821,Female,1,64,No,Fiber optic,Month-to-month,Bank transfer (automatic),55.67,3337.49,No
CUST-01822,Female,1,54,No,No,One year,Bank transfer (automatic),48.03,2461.31,No
CUST-01823,Female,0,29,Yes,DSL,Two year,Electronic check,50.27,1350.77,No
CUST-01824,Female,0,21,Yes,No,One year,Mailed check,31.06,651.64,No
CUST-01825,Female,0,18,No,No,One year,Bank transfer (automatic),32.0,524.08,Yes
CUST-01826,Male,1,43,No,DSL,Month-to-month,Electronic check,104.28,3878.86,No
CUST-01827,Male,1,8,No,Fiber optic,One year,Credit card (automatic),52.27,397.22,No
CUST-01828,Female,0,5,Yes,No,Month-to-month,Credit card (automatic),23.64,108.61,No
CUST-01829,Male,0,46,No,Fiber optic,Month-to-month,Credit card (automatic),23.59,1069.15,Yes
CUST-01830,Female,0,56,Yes,No,Month-to-month,Mailed check,117.71,5639.94,No
CUST-01831,Male,0,42,No,Fiber optic,Month-to-month,Bank transfer (automatic),20.26,747.69,No
CUST-01832,Female,0,48,No,Fiber optic,Two year,Bank transfer (automatic),77.05,3239.53,No
CUST-01833,Male,1,28,Yes,DSL,One year,Bank transfer (automatic),57.91,1389.46,No
CUST-01834,Female,0,32,No,Fiber optic,Month-to-month,Electronic check,35.12,1015.13,Yes
CUST-01835,Female,0,61,No,No,Two year,Electronic check,77.95,4628.86,No
CUST-01836,Female,1,13,Yes,Fiber optic,Month-to-month,Electronic check,106.44,1354.58,No
CUST-01837,Male,0,64,No,DSL,Month-to-month,Electronic check,43.45,2369.72,Yes
CUST-01838,Male,0,42,Yes,No,Month-to-month,Bank transfer (automatic),82.71,3264.79,No
CUST-01839,Male,0,16,Yes,Fiber optic,Month-to-month,Mailed check,40.29,631.28,No
CUST-01840,Male,1,49,Yes,DSL,Two year,Credit card (automatic),89.71,3820.91,No
CUST-01841,Male,0,36,No,Fiber optic,One year,Mailed check,115.44,3693.21,No
CUST-01842,Female,0,17,No,Fiber optic,Two year,Electronic check,20.94,340.96,No
CUST-01843,Male,0,55,Yes,Fiber optic,Month-to-month,Mailed check,110.75,5203.0,No
CUST-01844,Female,0,32,Yes,No,Month-to-month,Mailed check,115.22,3636.44,Yes
CUST-01845,Female,0,58,No,No,Month-to-month,Electronic check,86.32,4545.85,No
CUST-01846,Female,0,65,Yes,DSL,Two year,Mailed check,62.58,3912.75,No
CUST-01847,Female,0,67,Yes,No,Two year,Bank transfer (automatic),68.65,3911.09,No
CUST-01848,Female,1,62,Yes,Fiber optic,Two year,Electronic check,106.57,6176.83,No
CUST-01849,Female,0,57,No,DSL,One year,Credit card (automatic),39.38,2215.29,No
CUST-01850,Male,0,43,No,DSL,Month-to-month,Credit card (automatic),50.77,1863.21,No
CUST-01851,Female,0,25,Yes,No,Two year,Bank transfer (automatic),109.56,2421.55,No
CUST-01852,Female,0,45,No,DSL,Two year,Electronic check,108.43,4416.75,No
CUST-01853,Female,0,37,Yes,DSL,Month-to-month,Credit card (automatic),50.5,1718.49,Yes
CUST-01854,Male,0,67,No,DSL,One year,Credit card (automatic),117.56,6882.27,No
CUST-01855,Male,0,6,No,DSL,Month-to-month,Bank transfer (automatic),60.59,337.2,Yes
CUST-01856,Male,0,55,No,Fiber optic,One year,Mailed check,39.63,2082.7,No
CUST-01857,Male,0,36,Yes,No,Two year,Credit card (automatic),55.49,1774.83,No
CUST-01858,Female,0,65,Yes,No,Two year,Credit card (automatic),109.67,6471.52,No
CUST-01859,Male,1,38,No,DSL,Month-to-month,Credit card (automatic),52.22,1957.4,No
CUST-01860,Female,0,11,Yes,Fiber optic,Two year,Bank transfer (automatic),115.17,1099.96,No
CUST-01861,Female,0,58,Yes,No,One year,Bank transfer (automatic),67.07,3644.08,No
CUST-01862,Male,0,58,No,DSL,Month-to-month,Bank transfer (automatic),97.94,4830.09,No
CUST-01863,Female,0,46,Yes,Fiber optic,One year,Mailed check,71.2,3052.17,No
CUST-01864,Male,0,34,Yes,DSL,Month-to-month,Electronic check,56.11,1796.66,Yes
